HIP,RA_J2000,DE_J2000,Plx,pmRA,pmDE,Vmag,B-V
27182,5.761217133,14.68892,3.41,63.15,-189.93,9.05,0.65
27183,5.761257867,18.656892,0.86,0.01,-3.48,8.07,0.676
27191,5.763674867,18.792437,1.04,-1.16,-6.21,7.51,0.098
27200,5.765718733,24.224922,3.25,-5.09,-9.03,7.96,0.22
27203,5.766288933,23.747423,2.51,6.85,-21.1,7.94,0.112
27205,5.766889667,21.317804,5.91,1.05,-41.14,7.7,0.394
27211,5.767397267,5.100701,7.77,2.51,-17.69,8.6,0.973
27214,5.767742467,21.285359,6.52,-2.26,-41.8,8.06,0.324
27218,5.7690102,18.86058,5.08,8.41,-9.01,7.6,0.403
27222,5.7696046,22.772652,3.56,-1.48,-25.3,8.19,1.198
27257,5.777890733,10.931768,4.23,-7.1,-42.18,7.4,1.384
27263,5.7790402,11.050417,7.78,56.64,-57.82,7.6,0.717
27265,5.779304667,15.822497,3.71,5.36,-3.04,6,-0.061
27266,5.779381,20.173559,10.05,-33,-11.64,7.61,0.377
27276,5.780499267,9.662954,4.61,-3.96,-18,7.67,1.042
27280,5.781148533,9.522343,10.88,-33.29,-64.54,5.78,0.888
27287,5.782420533,20.281835,0.59,2.95,-4.89,7.06,1.369
27301,5.7842772,17.73054,2.66,14.22,-26.41,9.71,0.51
27302,5.784276267,7.584574,5.39,-9.94,2.33,7.85,0.895
27306,5.785327133,9.535239,2.82,-8.32,-2.49,8.98,0.156
27310,5.7855482,15.463474,7.43,14.11,-18.04,8.98,0.446
27315,5.7865686,12.339543,4.94,10.85,-21.94,7.14,1.348
27316,5.7869866,14.488322,7.72,3.84,-42.3,5.72,0.077
27320,5.7874988,22.528986,3.36,-21.1,-19.05,7.66,1.06
27332,5.789631133,8.548387,3.44,-2.18,-3.3,8.19,-0.083
27338,5.790610067,17.729141,2.57,-2.05,-4.79,5.47,0.301
27343,5.791489267,22.922483,2.36,-3.32,-3.27,7.55,1.137
27345,5.791656,4.10019,5.87,-5.12,-4.53,7.65,-0.042
27347,5.792373667,15.714408,9.59,3.86,-150.22,8.3,0.858
27352,5.792846467,3.640052,4.98,8.43,-3.88,8.98,0.359
27360,5.794402,4.85259,2.15,11.54,-11.9,7.86,1.507
27362,5.794948533,5.883762,0.79,1.29,-3.55,8.49,0.686
27364,5.795251933,13.899599,4.08,3.52,-13.27,5.28,-0.156
27373,5.797678667,13.445842,6.41,-3.19,1.85,8.73,1.073
27374,5.797993933,17.7967,1.05,5.36,-7.42,8.64,0.65
27377,5.7985768,7.960401,9.68,-37.2,-7.06,7.63,0.702
27381,5.798984333,24.470385,3.79,-14.75,-1.95,9.3,0.602
27385,5.799849733,3.968503,6.36,-0.58,-14.6,9.12,0.302
27386,5.800065067,6.454156,6.8,4.05,-22.2,5.26,0.234
27388,5.8003886,22.510783,2.46,-4.07,-10.31,9.67,1.011
27389,5.800533333,4.986392,0.19,-6.32,-15.55,8.96,1.883
27390,5.800576,12.418404,3.37,-4.64,-8.91,6.68,-0.083
27396,5.802208,4.641147,2.81,-15.12,-36.79,9.26,0.416
27405,5.803327333,17.496498,2.94,-3.43,-5.98,8.59,0.06
27421,5.806213267,20.869481,5.48,8.19,-17.88,6.03,-0.051
27427,5.807838133,4.703943,4.74,-6.4,-6.38,7.29,0.03
27428,5.808014467,17.433494,5.77,3.8,-8.74,7.29,0.06
27431,5.808563267,7.551313,13.11,12.93,-9.94,7.08,0.413
27433,5.809216333,7.885378,4.25,-6.5,-4.08,8.18,0.341
27442,5.810713,23.785472,0.49,-0.85,-2.79,8.26,0.021
27450,5.8124258,18.243179,8.72,19.04,-37.36,7.25,0.384
27453,5.8131428,11.997206,3.78,-0.11,-8.17,6.93,-0.1
27465,5.816300067,19.076792,3.32,3.57,1.17,10.27,NA
27474,5.818219867,9.893318,3.46,32.74,6.28,8.91,1.2
27480,5.818827867,4.212472,1.6,-7.64,-11.7,7.81,-0.054
27482,5.819335533,3.651325,4.09,-6.6,-7.88,8.94,0.084
27486,5.8202202,21.136037,5.26,3.98,-4.59,7.28,-0.015
27495,5.822368133,21.039117,5.84,0.47,-31.87,9.06,0.406
27496,5.822609333,23.624686,5.48,34.39,-41.63,9.18,0.64
27502,5.8236748,18.618109,6.15,33.85,-35.42,7.83,0.358
27504,5.8238058,13.921753,4.06,5.62,-13.9,8.55,-0.001
27511,5.825814067,12.651324,12,-21.63,-17.35,4.89,-0.068
27513,5.826507,10.724048,6.4,20.95,9.91,8.28,0.473
27519,5.827208933,21.828995,3.01,-8.75,-9.54,8.84,0.227
27543,5.8327508,11.718536,3.51,-1.01,-13.19,8.71,1.018
27544,5.832801267,14.880153,1.59,-6.24,-11.01,8.38,0.091
27549,5.834079267,9.871218,9.77,14.82,-1.68,5.79,0.876
27550,5.8340668,22.555427,3.36,-6.58,-13.57,8.05,1.668
27560,5.836962467,4.423406,6.43,7.86,-38.28,5.96,1.361
27565,5.837962667,5.92893,3.13,16.62,-15.24,9.61,0.458
27567,5.838263867,16.572273,1.66,4.37,-10.13,9.21,0.141
27573,5.839958333,4.956741,6.52,0.91,-1.22,7.41,0.025
27581,5.841362867,14.305608,10.44,4.42,-37.43,5.54,1.006
27585,5.8415782,20.444182,0.93,2.14,-4.69,8.85,0.119
27587,5.841625933,13.383352,1.28,-1.27,-5.87,8.75,0.109
27590,5.842300533,18.026361,1.69,-2,-6.56,7.72,-0.08
27594,5.843062333,18.922464,5.53,-7.22,-26.18,8.88,0.444
27597,5.843300133,10.542385,4.14,7.8,-4.04,8.6,0.135
27610,5.846310533,20.671801,4.72,7.56,-20.18,7.8,1.089
27614,5.8468498,14.443362,2.25,5.09,-13.45,6.75,-0.07
27618,5.84761,14.048058,5.97,18.65,11.71,6.59,1.054
27619,5.847962,7.481637,3.2,2.17,-0.98,8.57,0.67
27626,5.849017267,20.360349,0.1,-7.27,0,9.27,0.151
27638,5.850680067,20.406217,3.08,18.45,-68.23,8.91,0.777
27641,5.8509058,11.498891,17.35,-5.51,11.64,6.94,0.828
27642,5.8512852,18.551303,0.08,0.53,-6.25,6.76,1.345
27644,5.851969933,8.107236,3.63,-10.01,-2.18,8.56,0.125
27648,5.853211267,8.898564,5.35,-9.24,-8.97,8.24,0.538
27649,5.853280067,23.872835,3.32,1.85,-13.85,9.57,0.468
27652,5.85474,23.926308,5.83,-3.93,-22.89,8.52,0.208
27659,5.856173333,8.488499,1.84,8.18,-3.96,8.72,0.198
27664,5.857521733,10.252463,4.26,-5.46,-6.12,8.83,0.01
27666,5.8577392,18.444223,4.2,5.39,-11.54,6.99,0.873
27667,5.857731933,3.774192,4.65,-4.35,-4.67,8.64,-0.038
27683,5.8606994,21.54114,2.2,3.36,-0.33,10.74,0.192
27685,5.860961467,23.229993,6.64,-11.21,-4.99,8.31,0.088
27695,5.8635014,15.882069,3.12,-2.87,-9.09,9.46,0.41
27696,5.8640714,23.382793,4.06,-8.41,-20.87,6.97,1.584
27697,5.864469667,19.521369,2.52,-1.15,-7.13,7.31,-0.017
27729,5.8713772,7.329386,4.41,30.84,-25.47,7.59,1.332
27735,5.871711467,9.197672,0.1,3.05,-1.15,8.44,1.533
27743,5.8728588,14.171787,6.33,-17.46,-2.88,5.6,-0.053
27746,5.8731386,20.696392,6.24,7.92,-19.99,8.19,0.02
27747,5.873168267,19.867849,2.38,-5.57,-3.14,5.96,0.549
27751,5.874133067,6.209428,7,-7.43,-18.97,6.9,0.996
27759,5.874880267,3.718244,2.06,-6.48,-6.14,8.99,0.271
27773,5.876982333,5.164597,4.02,-8.18,-2.8,8.44,1.06
27785,5.8797546,21.168933,6.7,-17.23,-24.95,9.34,0.453
27802,5.883270667,15.170896,20.53,175.68,103.31,10.39,1.4
27805,5.884032667,16.345663,1.85,-9.86,-3.65,8.37,0.043
27816,5.885887,4.096687,2.68,-1.49,-29.84,8.17,1.308
27820,5.886833333,11.814226,16.53,12.71,-108.44,7.19,0.506
27826,5.888334533,9.558888,1.84,-26.18,-13.59,7.24,1.393
27828,5.8886096,22.07215,11.25,-75.3,-77.84,8.4,0.552
27829,5.888617267,20.299107,3.48,-2.88,-10.14,6.7,-0.057
27839,5.890679067,6.255684,3.34,-7.2,5.35,7.21,0.901
27841,5.890793667,18.169956,1.49,-1.72,-5.7,7.59,0.494
27851,5.892686733,24.286998,0.89,-7.77,-7.61,8.07,-0.046
27856,5.8935024,14.432751,2.72,3.73,-9.39,9.03,0.02
27869,5.897474933,6.546951,3.18,-9.22,3.52,8.47,0.319
27877,5.899549267,21.836298,2.61,2.77,-2.27,8.68,0.029
27878,5.899652333,12.419437,18.64,-8.44,-260.15,7.76,0.59
27895,5.9026472,10.244421,5.15,7.02,-7.15,7.04,0.867
27900,5.9037084,10.586403,2.21,0,-7.41,6.13,1.404
27906,5.905215,24.32867,1.53,-3.8,-5.37,9.67,0.321
27913,5.906384,20.276175,115.43,-163.17,-98.92,4.39,0.594
27919,5.907980333,8.054342,4.06,5.98,-5.96,7.15,-0.028
27924,5.9089626,11.7632,10.69,27.41,-41.71,6.59,0.029
27926,5.9093312,22.956176,8.37,-3.7,7.94,9.24,0.41
27932,5.9099518,5.353688,7.15,-8.79,-9.48,8.26,0.873
27933,5.9101808,11.485473,12.76,36.97,-34.79,7.31,0.278
27934,5.9103978,15.507686,2.76,-7.87,-14.64,8,-0.01
27941,5.912425533,13.854738,0.37,-0.29,-2.41,7.9,0.008
27956,5.915002467,22.519945,3.25,12.55,8.29,7.2,1.249
27961,5.915329933,14.219828,2.9,-16.55,-24.99,6.63,1.025
27962,5.915403267,5.860775,5.42,0.99,-16.21,6.8,0.007
27963,5.915683667,5.353844,4.85,-10.7,-6.58,7.4,1.04
27965,5.915746333,19.749614,2.32,0.39,-4.14,5.92,-0.145
27972,5.916243333,17.401937,2.15,3.46,-11.47,7.3,1.56
27979,5.916788067,21.405958,1.83,-0.11,-1.34,8.18,-0.075
27989,5.919529267,7.407063,7.63,27.33,10.86,0.45,1.5
27997,5.921059667,12.895322,8.84,6.46,-17.39,8.6,0.451
28004,5.924064867,8.411557,2.73,13.16,-15.41,10.55,1.13
28027,5.927439133,4.746591,4.77,-8.5,-5.9,8.55,-0.002
28029,5.9275112,13.001883,7.33,31.08,-4.92,7.69,1.006
28041,5.930324733,20.175191,1.52,-13.61,-6.2,10.62,1.5
28046,5.931101533,19.396057,1.49,3.22,-1.33,8.8,1.459
28064,5.9334832,12.96279,1.05,4.03,-4.3,8.17,0
28066,5.934286933,13.924912,35.72,373.03,-483.84,6.6,0.65
28067,5.9338782,11.521849,4.04,-5.68,-10.71,7.55,-0.066
28087,5.937349533,3.866916,2.86,-22.64,-19.69,9.02,0.498
28090,5.9378344,18.07421,4.37,15.66,-4.77,8.31,1.159
28110,5.941121067,9.509396,4.68,0.32,-9.91,5.97,-0.038
28122,5.943641533,10.551743,23.63,-16.57,10.15,9.48,0.722
28123,5.9440474,9.507164,1.78,-0.28,-10.43,9.27,0.284
28129,5.945617933,16.017186,2.58,0.5,-6.18,9.24,0.04
28135,5.946753133,10.479253,25.08,98.61,-211.1,9.85,1.103
28139,5.9470696,11.521058,10.62,105.96,-56.71,5.89,1.111
28142,5.947387267,16.355075,3.52,-0.53,-3.33,7.22,-0.137
28148,5.9483742,12.372331,4.63,-6.82,-11.47,8.96,0.4
28159,5.950493667,15.741365,14.69,89.55,-244.33,8.2,0.654
28166,5.952051733,22.838939,4.09,-13.58,-14.55,8,1.482
28167,5.952107333,17.010765,2.69,-4.19,-6.77,8.97,0.597
28169,5.952209,20.977453,7.7,13,-26.89,7.91,0.271
28170,5.952293867,19.216721,4.93,-7.41,-10.37,7.86,-0.07
28171,5.952384533,10.229366,6.64,9.21,-1.61,8.68,0.491
28175,5.952951067,10.232914,6.37,-3.62,-6.62,9.1,0.341
28182,5.954534733,12.179269,13.72,19.44,-137.09,9.81,0.779
28188,5.957174533,21.980851,16.57,15.49,-82.18,9,0.47
28190,5.9576994,5.00126,6.19,-11.69,8.74,7.84,0.22
28192,5.9579424,3.537876,2.41,-0.58,-0.35,8.7,1.465
28195,5.958186733,23.148289,7.88,-9.42,-7.63,8.7,0.9
28196,5.958379533,6.391184,2.43,5.3,0.48,8.28,0.034
28200,5.959234667,9.581377,3.97,-7.53,-10.53,8.4,-0.03
28202,5.959403533,13.707943,4.9,4.04,-7.72,7.97,0.033
28216,5.9617756,22.532354,5.35,1.51,-3.94,10.77,1.022
28225,5.963602333,14.684114,3.34,0.69,5.74,7.41,1.122
28254,5.970311133,6.511328,6.91,-10.41,-17.82,8.42,0.415
28260,5.9712454,11.10649,5.86,-1.22,-3.01,9.64,0.087
28261,5.971407267,5.822567,7.18,11.33,-21.46,8.45,0.205
28268,5.972860067,12.988532,0.59,-1.97,-4.56,7.94,1.27
28272,5.9734836,23.155888,5.54,-3.88,-22.96,7.6,1.047
28273,5.9737274,23.967607,6.37,1.36,-1.07,10.63,1.01
28274,5.974327733,7.860552,3.19,14.01,3.17,7.34,1.257
28279,5.975277267,23.772978,1.89,11.35,-10.94,10.18,1.15
28289,5.9777862,16.597721,4.55,-3.47,-3.88,7.38,0.031
28294,5.979867467,20.206717,4.68,-4.5,4.68,9.93,0.522
28302,5.9814546,12.808264,3.89,-8.64,2.84,5.7,0.874
28307,5.9818852,18.820166,3.2,4.7,-18.36,7.06,1.313
28308,5.982040133,20.676409,5.42,-1.82,-13.46,8.17,0.94
28312,5.982526,18.979864,13.5,47.82,-49.08,8.47,0.606
28314,5.9827046,14.351954,2.37,-2.23,-8.39,8.55,1.302
28323,5.984117133,15.314902,5.74,14.82,-71.87,8.16,0.585
28337,5.987924533,4.465848,6.26,48.04,-19.74,7.98,1.08
28341,5.989029467,11.762603,0.57,1.53,-4.67,8.48,1.001
28348,5.990137933,17.81476,11.27,25.22,-86.96,7.92,0.531
28353,5.991028867,8.415468,3.56,0.57,-16.36,6.77,0.947
28355,5.991415733,22.580769,10.16,-4.33,-5.15,10.46,1.9
28359,5.992164267,18.852127,5.61,1.8,-4.9,7.55,0.123
28373,5.9941722,19.913667,2.25,7.1,-3.61,10.02,0.355
28374,5.994337933,21.604223,4.54,7.08,-18.4,6.89,-0.06
28384,5.996034933,6.769648,4.46,-4.48,-3.42,8.82,0.174
28397,5.9980642,9.53369,6.55,14.29,-20.84,8.24,0.256
28398,5.998221133,3.991002,4.75,-6.44,-2.55,7.47,0.014
28414,6.001211467,4.22272,4.84,-3.52,5.02,8.64,0.161
28425,6.002713267,19.990921,1.31,-4.4,-4.52,7.89,-0.112
28428,6.003828867,4.835526,18.69,-60.84,136.49,7.46,0.639
28431,6.004168,15.131072,2.09,-0.52,-3.36,7.44,1.491
28432,6.004321733,8.956178,5.66,-4.24,-19.65,7.95,0.371
28433,6.004773467,12.611399,7.33,1.13,-11.73,6.8,-0.043
28447,6.006745,16.298958,2.98,3.77,-8.68,6.54,1.54
28455,6.0078592,22.899701,6.43,10.63,-13.81,7.04,0.111
28456,6.0078742,10.218042,2.54,-1.56,-7.32,9.18,0.24
28473,6.011437067,14.956938,5.23,-7.51,-19.27,8.17,0.249
28478,6.012136667,5.802848,5.55,17.28,-6.18,8.42,0.417
28494,6.0149922,21.020992,31.56,-35.03,-361.03,10.02,1.23
28495,6.01515,19.814107,3.8,-6.8,-14.94,8.62,0.201
28497,6.015372467,17.890237,1.15,3.14,-2.55,8.18,0.98
28501,6.017026867,10.401505,1.84,1.51,-0.68,8.57,0.163
28509,6.018226933,16.991451,4.58,-11.06,-12.08,7.69,0.019
28510,6.018297333,23.338997,1.83,1.8,-1.47,8.23,0.617
28513,6.018792267,23.304858,2.28,2.29,-1.79,7.37,0.575
28519,6.019593333,19.420434,2.59,-4.07,-12.32,7.45,0.096
28522,6.020773933,6.626016,3.55,-1.5,-2.93,8.79,0.051
28526,6.021482,9.072434,3.46,-11.15,1.88,7.26,0.911
28534,6.022464133,18.961277,8.34,-11.77,-16.72,7.22,0.134
28537,6.0244618,23.140978,10.53,5.59,-1.85,9.68,0.102
28538,6.024726467,13.131569,1.93,-5.65,-10.5,7.78,-0.035
28540,6.025099667,4.91287,2.45,-8.52,-6.17,9.06,0.078
28556,6.027701533,16.934136,4.3,-6.31,-2.9,7.34,1.213
28558,6.0277272,10.911004,5.34,-2.46,-6.93,10.09,1.257
28561,6.028229467,22.401001,5.58,-6.19,-17.4,6.36,-0.071
28582,6.033330133,16.515758,1.65,-1.68,-5.7,9.51,0.044
28586,6.034637933,11.6566,3.13,-4.76,-8.34,8.44,0.145
28597,6.035947667,23.929803,3.09,5.13,-7.64,9.07,0.22
28614,6.039721867,9.647277,21.49,14.19,-37.44,4.12,0.17
28620,6.0418954,13.289632,7.05,56.38,-64.33,7.9,0.485
28621,6.0425896,13.02545,1.52,-0.2,-26.96,6.96,1.644
28625,6.043496667,22.234142,1.9,-0.05,-4.09,9.9,0.94
28627,6.043863467,4.073413,4.85,-24.97,-43,10.07,0.61
28647,6.0491832,17.665588,6.09,-12.23,-5,7.91,0.96
28659,6.0519396,20.586274,3.45,-14.02,-9.73,6.88,0.969
28663,6.052401133,14.36511,9.96,8.17,-64.66,8.3,0.491
28667,6.052777133,7.627145,2.98,-9.72,-2.46,6.73,1.378
28671,6.0541284,19.360743,14.86,666.6,-623.13,9.28,0.646
28673,6.054221733,12.61769,4.5,-3.89,-7.34,7.39,-0.047
28676,6.0549078,11.136055,0.55,-2.49,-2.64,8.19,-0.021
28686,6.056879867,11.681065,6.79,-11.84,-5.03,6.09,-0.035
28689,6.0572426,3.862454,5.21,-14.92,-67.61,7.1,1.267
28691,6.057601733,19.690561,3.05,9.81,-20.29,5.14,-0.097
28692,6.0578944,18.183275,3.13,1.15,-0.41,7.96,0.056
28696,6.058964467,8.589571,8.08,-4.63,-34.51,7.72,0.356
28700,6.061117867,10.129666,1.31,-5.2,-16.35,8.81,1.018
28708,6.0633714,18.264789,2.07,1.26,-2.17,7.8,-0.01
28709,6.063398933,13.109963,0.99,-6.43,-11.75,8.36,0.131
28710,6.063724067,16.731978,4.56,-0.99,-7.62,8.4,0.243
28716,6.065329133,20.138452,0.1,2.19,-2.81,4.64,0.236
28728,6.068262067,21.494138,7.69,3.28,-16.07,7.77,0.2
28734,6.0686708,23.263341,21.64,-2.6,-119.72,4.16,0.835
28736,6.066376,23.007963,25.57,-39.34,-349.47,11.04,1.26
28750,6.071378867,6.491108,2.51,6.7,-15.45,8.2,0.089
28762,6.0740934,4.785787,3.82,-0.04,-12.72,8.82,1.091
28784,6.077333333,8.221241,2.45,1.42,-15.03,7.76,1.071
28785,6.077340467,21.395384,6.73,-40.81,-8.81,8.32,0.398
28789,6.077798733,10.50982,3.66,-9.26,-8.86,8.14,0.02
28801,6.080430533,16.338549,4.43,4.92,-12.58,9.03,0.043
28802,6.080818867,16.659814,3.32,-1.53,-3.8,7.8,-0.11
28806,6.081746867,22.312858,4.64,-6.38,-8.53,9.55,1.004
28812,6.0828286,5.41997,2.96,-7.96,-0.18,5.67,1.047
28813,6.082843,14.388435,24.56,84.66,-188.03,6.72,0.508
28814,6.0828778,4.158671,1.31,0.28,-2.38,5.63,1.041
28815,6.083055933,18.311024,6.51,7.89,-12.39,8.94,0.315
28832,6.086047733,7.128019,2.13,5.08,-5.95,8.1,0.037
28834,6.0863374,15.449105,8.86,-3,-4.61,7.75,0.128
28843,6.088132667,21.387002,3.65,-4.75,-27,8.4,1.062
28848,6.089666867,9.279608,2.8,2.2,-10.91,8.95,0.413
28882,6.0979382,5.737922,3.11,-3.71,-4.63,7.86,-0.068
28887,6.099316,7.31754,1.8,89.2,-243.88,10.31,0.676
